"PAGNUM","PAGSEC","PAGTIP","PAGIMP","PAGCHENUM","PAGCHEBAN","PAGCHEEST","PAGOBS"," ","","","","","","",""
"8006","1","Efectivo","6600","","","","","","","","","","","",""
"0","1","Efectivo","15309.87","","","","","","","","","","","",""
"8007","1","Efectivo","15309.87","","","","","","","","","","","",""
"0","1","Efectivo","15980.09","","","","","","","","","","","",""
"8008","1","Efectivo","15980.09","","","","","","","","","","","",""
"0","1","Deposito","13140.6","","CREDICOOP","","","","","","","","","",""
"8009","1","Deposito","13140.6","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","21533.82","","CREDICOOP","","","","","","","","","",""
"8010","1","Deposito","21533.82","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","9585.51","","CREDICOOP","","","","","","","","","",""
"8011","1","Deposito","9585.51","","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","2000","","","","","","","","","","","",""
"8012","1","Efectivo","2000","","","","","","","","","","","",""
"0","1","Deposito","4800","","CREDDICOOP","","","","","","","","","",""
"8013","1","Deposito","4800","","CREDDICOOP","","","","","","","","","",""
"0","1","Efectivo","40000","","","","","","","","","","","",""
"8014","1","Efectivo","40000","","","","","","","","","","","",""
"0","1","Efectivo","16911.12","","","","","","","","","","","",""
"0","2","Otros","9209.2","","ERROR","","","","","","","","","",""
"8015","1","Efectivo","16911.12","","","","","","","","","","","",""
"8015","2","Otros","9209.2","","ERROR","","","","","","","","","",""
"0","1","Efectivo","57729.75","","","","","","","","","","","",""
"8016","1","Efectivo","57729.75","","","","","","","","","","","",""
"0","1","Deposito","19971.19","","CREDICOOP","","","","","","","","","",""
"8017","1","Deposito","19971.19","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","7315.95","","CREDICOOP","","","","","","","","","",""
"8018","1","Deposito","7315.95","","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","5200","","","","","","","","","","","",""
"8019","1","Efectivo","5200","","","","","","","","","","","",""
"0","1","Deposito","22774","","CREDICOOP","","","","","","","","","",""
"8020","1","Deposito","22774","","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","4000","","","","","","","","","","","",""
"8021","1","Efectivo","4000","","","","","","","","","","","",""
"0","1","Deposito","12829.54","","CREDICOOP","","","","","","","","","",""
"8022","1","Deposito","12829.54","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","10903.2","","CREDICOOP","","","","","","","","","",""
"8023","1","Deposito","10903.2","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","4811.35","","CREDICOOP","","","","","","","","","",""
"8024","1","Deposito","4811.35","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","3546","","CREDICOOP","","","","","","","","","",""
"8025","1","Deposito","3546","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","3731","","CREDICOOP","","","","","","","","","",""
"8026","1","Deposito","3731","","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","8089","","","","","","","","","","","",""
"8027","1","Efectivo","8089","","","","","","","","","","","",""
"0","1","Efectivo","2934.9","","","","","","","","","","","",""
"8028","1","Efectivo","2934.9","","","","","","","","","","","",""
"0","1","Efectivo","4694.4","","","","","","","","","","","",""
"8029","1","Efectivo","4694.4","","","","","","","","","","","",""
"0","1","Efectivo","6800","","","","","","","","","","","",""
"8030","1","Efectivo","6800","","","","","","","","","","","",""
"0","1","Efectivo","3400","","","","","","","","","","","",""
"8031","1","Efectivo","3400","","","","","","","","","","","",""
"0","1","Otros","5000","","PAGO DE PEDRO","","","","","","","","","",""
"8032","1","Otros","5000","","PAGO DE PEDRO","","","","","","","","","",""
"0","1","Efectivo","2981.8","","","","","","","","","","","",""
"8033","1","Efectivo","2981.8","","","","","","","","","","","",""
"0","1","Efectivo","15830","","","","","","","","","","","",""
"8034","1","Efectivo","15830","","","","","","","","","","","",""
"0","1","Efectivo","20765.61","","","","","","","","","","","",""
"8035","1","Efectivo","20765.61","","","","","","","","","","","",""
"0","1","Efectivo","6507.3","","","","","","","","","","","",""
"8036","1","Efectivo","6507.3","","","","","","","","","","","",""
"0","1","Efectivo","6500","","","","","","","","","","","",""
"8037","1","Efectivo","6500","","","","","","","","","","","",""
"0","1","Efectivo","4390.7","","","","","","","","","","","",""
"8038","1","Efectivo","4390.7","","","","","","","","","","","",""
"0","1","Deposito","14159.27","","CREDICOOP","","","","","","","","","",""
"8039","1","Deposito","14159.27","","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","7600","","","","","","","","","","","",""
"8040","1","Efectivo","7600","","","","","","","","","","","",""
"0","1","Efectivo","1107.9","","","","","","","","","","","",""
"8041","1","Efectivo","1107.9","","","","","","","","","","","",""
"0","1","Efectivo","3323","","","","","","","","","","","",""
"8042","1","Efectivo","3323","","","","","","","","","","","",""
"0","1","Efectivo","3615","","","","","","","","","","","",""
"8043","1","Efectivo","3615","","","","","","","","","","","",""
"0","1","Deposito","3079.53","","CREDICOOP","","","","","","","","","",""
"8044","1","Deposito","3079.53","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","5000","","CREDICOOP","","","","","","","","","",""
"8045","1","Deposito","5000","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","10300","","CREDICOOP","","","","","","","","","",""
"8046","1","Deposito","10300","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","5283","","CREDICOOP","","","","","","","","","",""
"8047","1","Deposito","5283","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","16902.01","","CREDICOOP","","","","","","","","","",""
"8048","1","Deposito","16902.01","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","16700","","CREDICOOP","","","","","","","","","",""
"8049","1","Deposito","16700","","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","6785","","","","","","","","","","","",""
"8050","1","Efectivo","6785","","","","","","","","","","","",""
"0","1","Deposito","11325.6","","CREDICOOP","","","","","","","","","",""
"8051","1","Deposito","11325.6","","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","99000","","","","","","","","","","","",""
"0","2","Efectivo","18500","","","","","","","","","","","",""
"8052","1","Efectivo","99000","","","","","","","","","","","",""
"8052","2","Efectivo","18500","","","","","","","","","","","",""
"0","1","Deposito","31700","","CREDICOOP","","","","","","","","","",""
"8053","1","Deposito","31700","","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","1822.5","","","","","","","","","","","",""
"8054","1","Efectivo","1822.5","","","","","","","","","","","",""
"0","1","Cheque","5952","79793914","PROVINCIA","","","","","","","","","",""
"0","2","Cheque","5000","79793915","PROVINCIA","","","","","","","","","",""
"8055","1","Cheque","5952","79793914","PROVINCIA","","","","","","","","","",""
"8055","2","Cheque","5000","79793915","PROVINCIA","","","","","","","","","",""
"0","1","Efectivo","21550","","","","","","","","","","","",""
"8056","1","Efectivo","21550","","","","","","","","","","","",""
"0","1","Efectivo","14490","","","","","","","","","","","",""
"8057","1","Efectivo","14490","","","","","","","","","","","",""
"0","1","Efectivo","70000","","","","","","","","","","","",""
"0","2","Cheque","80000","","CREDICOOP","","","","","","","","","",""
"8058","1","Efectivo","70000","","","","","","","","","","","",""
"8058","2","Cheque","80000","","CREDICOOP","","","","","","","","","",""
"0","1","Cheque","94000","","CREDICOOP","","","","","","","","","",""
"8059","1","Cheque","94000","","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","53000","","","","","","","","","","","",""
"0","2","Cheque","60000","","CREDICOOP","","","","","","","","","",""
"8061","1","Efectivo","53000","","","","","","","","","","","",""
"8061","2","Cheque","60000","","CREDICOOP","","","","","","","","","",""
"0","1","Cheque","30000","74453720","PROVINCIA�","","","","","","","","","",""
"0","2","Cheque","9170","00395217","NACION","","","","","","","","","",""
"0","3","Cheque","2720","26947976","GALICIA","","","","","","","","","",""
"0","4","Cheque","16981.19","00003224","RIO","","","","","","","","","",""
"0","5","Efectivo","1500","","","","","","","","","","","",""
"8062","1","Cheque","30000","74453720","PROVINCIA�","","","","","","","","","",""
"8062","2","Cheque","9170","00395217","NACION","","","","","","","","","",""
"8062","3","Cheque","2720","26947976","GALICIA","","","","","","","","","",""
"8062","4","Cheque","16981.19","00003224","RIO","","","","","","","","","",""
"8062","5","Efectivo","1500","","","","","","","","","","","",""
"0","1","Deposito","22234.5","","CREDICOOP","","","","","","","","","",""
"8063","1","Deposito","22234.5","","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","17175.6","","","","","","","","","","","",""
"8064","1","Efectivo","17175.6","","","","","","","","","","","",""
"0","1","Efectivo","4925","","","","","","","","","","","",""
"8065","1","Efectivo","4925","","","","","","","","","","","",""
"0","1","Efectivo","12134.4","","","","","","","","","","","",""
"8066","1","Efectivo","12134.4","","","","","","","","","","","",""
"0","1","Deposito","47487.6","","CREDICOOP","","","","","","","","","",""
"8067","1","Deposito","47487.6","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","36636","","CREDICOOP","","","","","","","","","",""
"8068","1","Deposito","36636","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","5000","","CREDICOOP","","","","","","","","","",""
"8069","1","Deposito","5000","","CREDICOOP","","","","","","","","","",""
"0","1","Deposito","6000","","CREDICOOP","","","","","","","","","",""
"8070","1","Deposito","6000","","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","30830","","","","","","","","","","","",""
"8071","1","Efectivo","30830","","","","","","","","","","","",""
"0","1","Deposito","9300","","CREDICOOP","","","","","","","","","",""
"8072","1","Deposito","9300","","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","16000","","","","","","","","","","","",""
"8073","1","Efectivo","16000","","","","","","","","","","","",""
"0","1","Efectivo","3700","","","","","","","","","","","",""
"8074","1","Efectivo","3700","","","","","","","","","","","",""
"0","1","Efectivo","3350","","","","","","","","","","","",""
"8075","1","Efectivo","3350","","","","","","","","","","","",""
"0","1","Efectivo","2574.21","","","","","","","","","","","",""
"8076","1","Efectivo","2574.21","","","","","","","","","","","",""
"0","1","Efectivo","6090","","","","","","","","","","","",""
"8077","1","Efectivo","6090","","","","","","","","","","","",""
"0","1","Efectivo","7534.8","","","","","","","","","","","",""
"8078","1","Efectivo","7534.8","","","","","","","","","","","",""
"0","1","Efectivo","3417.6","","","","","","","","","","","",""
"8079","1","Efectivo","3417.6","","","","","","","","","","","",""
"0","1","Efectivo","10044","","","","","","","","","","","",""
"8080","1","Efectivo","10044","","","","","","","","","","","",""
"0","1","Cheque","5400","30850497","PATAGONIA","","","","","","","","","",""
"0","2","Efectivo","600.85","","","","","","","","","","","",""
"0","3","Cheque","5882","17763549","CHUBUT","","","","","","","","","",""
"0","4","Cheque","5882","17763550","CHUBUT","","","","","","","","","",""
"0","5","Cheque","5882","17763547","CHUBUT","","","","","","","","","",""
"0","6","Cheque","5882","17763546","CHUBUT","","","","","","","","","",""
"0","7","Cheque","5882","17763552","CHUBUT","","","","","","","","","",""
"0","8","Cheque","5882","17763548","CHUBUT","","","","","","","","","",""
"0","9","Cheque","5882","17763551","CHUBUT","","","","","","","","","",""
"8081","1","Cheque","5400","30850497","PATAGONIA","","","","","","","","","",""
"8081","2","Efectivo","600.85","","","","","","","","","","","",""
"8081","3","Cheque","5882","17763549","CHUBUT","","","","","","","","","",""
"8081","4","Cheque","5882","17763550","CHUBUT","","","","","","","","","",""
"8081","5","Cheque","5882","17763547","CHUBUT","","","","","","","","","",""
"8081","6","Cheque","5882","17763546","CHUBUT","","","","","","","","","",""
"8081","7","Cheque","5882","17763552","CHUBUT","","","","","","","","","",""
"8081","8","Cheque","5882","17763548","CHUBUT","","","","","","","","","",""
"8081","9","Cheque","5882","17763551","CHUBUT","","","","","","","","","",""
"0","1","Deposito","23324","","CREDICOOP","","","","","","","","","",""
"8082","1","Deposito","23324","","CREDICOOP","","","","","","","","","",""
"0","1","Cheque","4160","42139407","CREDICOOP","","","","","","","","","",""
"8083","1","Cheque","4160","42139407","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","1602.5","","","","","","","","","","","",""
"8084","1","Efectivo","1602.5","","","","","","","","","","","",""
"0","1","Efectivo","10577.56","","","","","","","","","","","",""
"8085","1","Efectivo","10577.56","","","","","","","","","","","",""
"0","1","Efectivo","34013.91","","","","","","","","","","","",""
"8086","1","Efectivo","34013.91","","","","","","","","","","","",""
"0","1","Deposito","28270.74","","CREDICOOP","","","","","","","","","",""
"8087","1","Deposito","28270.74","","CREDICOOP","","","","","","","","","",""
"0","1","Efectivo","7025.2","","","","","","","","","","","",""
"8088","1","Efectivo","7025.2","","","","","","","","","","","",""
"0","1","Efectivo","3000","","","","","","","","","","","",""
"8089","1","Efectivo","3000","","","","","","","","","","","",""
"0","1","Efectivo","3000","","","","","","","","","","","",""
"8090","1","Efectivo","3000","","","","","","","","","","","",""
"0","1","Deposito","18876","","CREDICOOP","","","","","","","","","",""
