"AJUNUM","AJUFEC","PRODCOD","AJUCAN","AJUOBS"," ","","","","","","",""
"11920","20180317","660","-6","","","","","","","","",""
"11921","20180317","662","-6","","","","","","","","",""
"11922","20180317","672","-6","","","","","","","","",""
"11924","20180317","662","-6","","","","","","","","",""
"11925","20180317","666","-6","","","","","","","","",""
"11926","20180317","668","-6","","","","","","","","",""
"11927","20180317","669","-6","","","","","","","","",""
"11929","20180319","656","100","","","","","","","","",""
"11934","20180319","656","-12","","","","","","","","",""
"11935","20180319","650","-6","","","","","","","","",""
"11936","20180319","651","-6","","","","","","","","",""
"11937","20180319","652","-6","","","","","","","","",""
"11938","20180319","656","-6","","","","","","","","",""
"11939","20180319","657","-6","","","","","","","","",""
"11940","20180319","659","-6","","","","","","","","",""
"11943","20180320","02","2","","","","","","","","",""
"11945","20180320","650","-12","","","","","","","","",""
"11946","20180320","656","-16","","","","","","","","",""
"11947","20180320","660","-12","","","","","","","","",""
"11948","20180320","662","-12","","","","","","","","",""
"11949","20180320","663","-12","","","","","","","","",""
"11950","20180320","663","-12","","","","","","","","",""
"11951","20180320","664","-12","","","","","","","","",""
"11953","20180320","656","100","","","","","","","","",""
"11956","20180321","02","30","","","","","","","","",""
"11958","20180321","650","-12","","","","","","","","",""
"11959","20180321","651","-12","","","","","","","","",""
"11960","20180321","652","-12","","","","","","","","",""
"11961","20180321","654","-12","","","","","","","","",""
"11962","20180321","656","-12","","","","","","","","",""
"11963","20180321","657","-12","","","","","","","","",""
"11964","20180321","658","-12","","","","","","","","",""
"11965","20180321","659","-12","","","","","","","","",""
"11966","20180321","661","-12","","","","","","","","",""
"11967","20180321","662","-12","","","","","","","","",""
"11968","20180321","663","-12","","","","","","","","",""
"11969","20180321","665","-12","","","","","","","","",""
"11970","20180321","666","-12","","","","","","","","",""
"11971","20180321","667","-6","","","","","","","","",""
"11972","20180321","668","-6","","","","","","","","",""
"11973","20180321","669","-6","","","","","","","","",""
"11974","20180321","670","-12","","","","","","","","",""
"11975","20180321","672","-12","","","","","","","","",""
"11977","20180321","654","-6","","","","","","","","",""
"11978","20180321","656","-6","","","","","","","","",""
"11979","20180321","658","-6","","","","","","","","",""
"11980","20180321","670","-6","","","","","","","","",""
"11986","20180323","655","1008","","","","","","","","",""
"11987","20180322","659","1008","","","","","","","","",""
"11988","20180322","663","1008","","","","","","","","",""
"11989","20180322","656","1095","","","","","","","","",""
"11990","20180322","658","1016","","","","","","","","",""
"11992","20180323","654","-6","","","","","","","","",""
"11993","20180323","656","-6","","","","","","","","",""
"11994","20180323","658","-6","","","","","","","","",""
"11995","20180323","670","-6","","","","","","","","",""
"11997","20180323","1254","200","","","","","","","","",""
"11999","20180323","654","-6","","","","","","","","",""
"12000","20180323","662","-6","","","","","","","","",""
"12002","20180323","650","-12","","","","","","","","",""
"12003","20180323","660","-6","","","","","","","","",""
"12004","20180323","665","-6","","","","","","","","",""
"12005","20180323","651","-6","","","","","","","","",""
"12006","20180323","654","-6","","","","","","","","",""
"12007","20180323","656","-6","","","","","","","","",""
"12008","20180323","663","-6","","","","","","","","",""
"12009","20180323","667","-6","","","","","","","","",""
"12011","20180323","650","-12","","","","","","","","",""
"12012","20180323","654","-24","","","","","","","","",""
"12013","20180323","658","-12","","","","","","","","",""
"12014","20180323","659","-12","","","","","","","","",""
"12015","20180323","661","-12","","","","","","","","",""
"12016","20180323","666","-12","","","","","","","","",""
"12018","20180323","092","-3","","","","","","","","",""
"12020","20180326","667","1008","","","","","","","","",""
"12022","20180327","78","500","","","","","","","","",""
"12024","20180327","656","-6","","","","","","","","",""
"12027","20180327","655","-6","","","","","","","","",""
"12028","20180327","658","-6","","","","","","","","",""
"12029","20180327","659","-6","","","","","","","","",""
"12030","20180327","666","-6","","","","","","","","",""
"12032","20180327","650","-12","","","","","","","","",""
"12033","20180327","651","-12","","","","","","","","",""
"12034","20180327","654","-12","","","","","","","","",""
"12035","20180327","657","-12","","","","","","","","",""
"12036","20180327","658","-12","","","","","","","","",""
"12037","20180327","669","-12","","","","","","","","",""
"12038","20180327","672","-12","","","","","","","","",""
"12040","20180328","032","-19","","","","","","","","",""
"12041","20180328","033","-16","","","","","","","","",""
"12043","20180403","650","-6","","","","","","","","",""
"12044","20180403","652","-6","","","","","","","","",""
"12045","20180403","669","-6","","","","","","","","",""
"12047","20180403","662","-6","","","","","","","","",""
"12049","20180403","651","-6","","","","","","","","",""
"12052","20180403","651","-6","","","","","","","","",""
"12053","20180403","661","-6","","","","","","","","",""
"12055","20180403","654","-6","","","","","","","","",""
"12056","20180403","656","-6","","","","","","","","",""
"12057","20180403","664","-6","","","","","","","","",""
"12058","20180403","670","-6","","","","","","","","",""
"12060","20180403","650","-10","","","","","","","","",""
"12061","20180403","666","-12","","","","","","","","",""
"12062","20180403","668","-24","","","","","","","","",""
"12063","20180403","669","-12","","","","","","","","",""
"12065","20180403","650","-12","","","","","","","","",""
"12066","20180403","651","-12","","","","","","","","",""
"12067","20180403","652","-12","","","","","","","","",""
"12068","20180403","654","-12","","","","","","","","",""
"12069","20180403","659","-12","","","","","","","","",""
"12070","20180403","660","-12","","","","","","","","",""
"12071","20180403","662","-12","","","","","","","","",""
"12072","20180403","663","-12","","","","","","","","",""
"12073","20180403","664","-12","","","","","","","","",""
"12074","20180403","667","-12","","","","","","","","",""
"12076","20180403","652","-6","","","","","","","","",""
"12077","20180403","654","-6","","","","","","","","",""
"12078","20180403","660","-6","","","","","","","","",""
"12079","20180403","666","-6","","","","","","","","",""
"12081","20180405","654","-12","","","","","","","","",""
"12082","20180405","662","-12","","","","","","","","",""
"12084","20180405","653","-6","","","","","","","","",""
"12085","20180405","656","-6","","","","","","","","",""
"12086","20180405","658","-6","","","","","","","","",""
"12087","20180405","662","-6","","","","","","","","",""
"12088","20180405","672","-6","","","","","","","","",""
"12090","20180406","651","-6","","","","","","","","",""
"12091","20180406","656","-6","","","","","","","","",""
"12092","20180406","658","-6","","","","","","","","",""
"12093","20180406","669","-6","","","","","","","","",""
"12095","20180406","650","-6","","","","","","","","",""
"12096","20180406","654","-6","","","","","","","","",""
"12097","20180406","661","-6","","","","","","","","",""
"12098","20180406","670","-6","","","","","","","","",""
"12100","20180406","670","-6","","","","","","","","",""
"12102","20180409","655","-6","","","","","","","","",""
"12103","20180409","663","-6","","","","","","","","",""
"12104","20180409","667","-6","","","","","","","","",""
"12105","20180409","672","-6","","","","","","","","",""
"12107","20180409","650","-12","","","","","","","","",""
"12108","20180409","651","-12","","","","","","","","",""
"12109","20180409","652","-12","","","","","","","","",""
"12110","20180409","653","-12","","","","","","","","",""
"12111","20180409","654","-12","","","","","","","","",""
"12113","20180409","655","-12","","","","","","","","",""
"12114","20180409","656","-12","","","","","","","","",""
"12115","20180409","657","-12","","","","","","","","",""
"12116","20180409","658","-12","","","","","","","","",""
"12117","20180409","659","-12","","","","","","","","",""
"12118","20180409","660","-12","","","","","","","","",""
"12119","20180409","664","-12","","","","","","","","",""
"12120","20180409","665","-12","","","","","","","","",""
"12121","20180409","666","-12","","","","","","","","",""
"12122","20180409","667","-12","","","","","","","","",""
"12123","20180409","670","-12","","","","","","","","",""
"12124","20180409","671","-12","","","","","","","","",""
"12126","20180410","407","-18","","","","","","","","",""
"12128","20180410","22","2","","","","","","","","",""
"12130","20180410","22","29","","","","","","","","",""
"12133","20180410","650","-6","","","","","","","","",""
"12134","20180410","657","-6","","","","","","","","",""
"12136","20180411","1904","200","","","","","","","","",""
"12138","20180411","1903","200","","","","","","","","",""
"12139","20180411","1905","100","","","","","","","","",""
"12141","20180412","650","-6","","","","","","","","",""
"12142","20180412","654","-6","","","","","","","","",""
"12143","20180412","656","-6","","","","","","","","",""
"12144","20180412","658","-6","","","","","","","","",""
"12146","20180412","650","-6","","","","","","","","",""
"12147","20180412","651","-6","","","","","","","","",""
"12148","20180412","658","-6","","","","","","","","",""
"12149","20180412","659","-6","","","","","","","","",""
"12150","20180412","665","-6","","","","","","","","",""
"12152","20180413","651","-6","","","","","","","","",""
"12153","20180413","654","-6","","","","","","","","",""
"12155","20180413","655","-6","","","","","","","","",""
"12156","20180413","656","-6","","","","","","","","",""
