"REMNUM","REMFEC","USUCOD","ESTCOD","VENCOD","REMPED","REMFACNUM","CLICOD","REMPAGNUM","REMLIQNUM","REMDES","REMFACLET","REMEMI","REMFACPV"," ","","","","","","",""
"0","20201009","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12509","20201009","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201013","1","S","4","0","0","1895","0","0","0","","E","NaN","","","","","","","",""
"12510","20201013","1","Q","4","0","0","1895","8109","0","263.5","","E","NaN","","","","","","","",""
"0","20201013","1","S","4","0","0","1895","0","0","0","","E","NaN","","","","","","","",""
"12511","20201013","1","Q","4","0","0","1895","8109","0","1024.8","","E","NaN","","","","","","","",""
"0","20201013","1","S","143","0","0","1545","0","0","0","","E","NaN","","","","","","","",""
"12512","20201013","1","S","143","0","0","1545","0","0","0","","E","NaN","","","","","","","",""
"0","20201013","1","S","139","0","0","245","0","0","0","","E","NaN","","","","","","","",""
"12513","20201013","1","S","139","0","0","245","0","0","0","","E","NaN","","","","","","","",""
"0","20201013","1","S","139","0","0","1474","0","0","0","","E","NaN","","","","","","","",""
"12514","20201013","1","S","139","0","0","1474","0","0","0","","E","NaN","","","","","","","",""
"0","20201013","1","S","139","0","0","1474","0","0","0","","E","NaN","","","","","","","",""
"12515","20201013","1","S","139","0","0","1474","0","0","0","","E","NaN","","","","","","","",""
"0","20201013","1","S","139","0","0","1474","0","0","0","","E","NaN","","","","","","","",""
"12516","20201013","1","S","139","0","0","1474","0","0","0","","E","NaN","","","","","","","",""
"0","20201013","1","S","145","0","0","1232","0","0","0","","E","NaN","","","","","","","",""
"12517","20201013","1","S","145","0","0","1232","0","0","0","","E","NaN","","","","","","","",""
"0","20201013","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12518","20201013","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201013","1","S","4","0","0","1272","0","0","0","","E","NaN","","","","","","","",""
"12519","20201013","1","Q","4","0","0","1272","8121","0","3525.2","","E","NaN","","","","","","","",""
"0","20201014","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"12520","20201014","1","Q","4","0","0","1471","8151","0","0","","E","NaN","","","","","","","",""
"0","20201014","1","S","4","0","0","1729","0","0","0","","E","NaN","","","","","","","",""
"12521","20201014","1","Q","4","0","0","1729","8140","0","0","","E","NaN","","","","","","","",""
"0","20201014","1","S","4","0","0","1876","0","0","0","","E","NaN","","","","","","","",""
"12522","20201014","1","Q","4","0","0","1876","8100","0","1148.98","","E","NaN","","","","","","","",""
"0","20201014","1","S","4","0","0","1881","0","0","0","","E","NaN","","","","","","","",""
"12523","20201014","1","Q","4","0","0","1881","8101","0","0","","E","NaN","","","","","","","",""
"0","20201014","1","S","4","0","0","1499","0","0","0","","E","NaN","","","","","","","",""
"12524","20201014","1","Q","4","0","0","1499","8156","0","0","","E","NaN","","","","","","","",""
"0","20201014","1","S","4","0","0","1876","0","0","0","","E","NaN","","","","","","","",""
"12525","20201014","1","Q","4","0","0","1876","8100","0","0","","E","NaN","","","","","","","",""
"0","20201014","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12526","20201014","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201014","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12527","20201014","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201014","1","S","4","0","0","1868","0","0","0","","E","NaN","","","","","","","",""
"12528","20201014","1","Q","4","0","0","1868","8096","0","0","","E","NaN","","","","","","","",""
"0","20201014","1","S","25","0","0","690","0","0","0","","E","NaN","","","","","","","",""
"12529","20201014","1","S","25","0","0","690","0","0","0","","E","NaN","","","","","","","",""
"0","20201015","1","S","4","0","0","1896","0","0","0","","E","NaN","","","","","","","",""
"12530","20201015","1","Q","4","0","0","1896","8163","0","4112.92","","E","NaN","","","","","","","",""
"0","20201015","1","S","143","0","0","1533","0","0","0","","E","NaN","","","","","","","",""
"12531","20201015","1","S","143","0","0","1533","0","0","0","","E","NaN","","","","","","","",""
"0","20201015","1","S","144","0","0","1756","0","0","0","","E","NaN","","","","","","","",""
"12532","20201015","1","Q","144","0","0","1756","8098","0","0","","E","NaN","","","","","","","",""
"0","20201015","1","S","4","0","0","1593","0","0","0","","E","NaN","","","","","","","",""
"0","20201015","1","S","4","0","0","1593","0","0","0","","E","NaN","","","","","","","",""
"12533","20201015","1","Q","4","0","0","1593","8120","0","0","","E","NaN","","","","","","","",""
"0","20201015","1","S","145","0","0","946","0","0","0","","E","NaN","","","","","","","",""
"12534","20201015","1","S","145","0","0","946","0","0","0","","E","NaN","","","","","","","",""
"0","20201015","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12535","20201015","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201015","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12536","20201015","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201015","1","S","144","0","0","1890","0","0","0","","E","NaN","","","","","","","",""
"12537","20201015","1","Q","144","0","0","1890","8105","0","0","","E","NaN","","","","","","","",""
"0","20201016","1","S","4","0","0","1618","0","0","0","","E","NaN","","","","","","","",""
"12538","20201016","1","S","4","0","0","1618","0","0","0","","E","NaN","","","","","","","",""
"0","20201016","1","S","4","0","0","1221","0","0","0","","E","NaN","","","","","","","",""
"12539","20201016","1","Q","4","0","0","1221","8107","0","144.6","","E","NaN","","","","","","","",""
"0","20201016","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"12540","20201016","1","Q","4","0","0","1471","8151","0","0","","E","NaN","","","","","","","",""
"0","20201016","1","S","4","0","0","1729","0","0","0","","E","NaN","","","","","","","",""
"12541","20201016","1","Q","4","0","0","1729","8140","0","0","","E","NaN","","","","","","","",""
"0","20201016","1","S","4","0","0","1221","0","0","0","","E","NaN","","","","","","","",""
"0","20201016","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12542","20201016","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201016","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12543","20201016","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201019","1","S","4","0","0","1221","0","0","0","","E","NaN","","","","","","","",""
"12544","20201019","1","Q","4","0","0","1221","8130","0","1431.2","","E","NaN","","","","","","","",""
"0","20201019","1","S","4","0","0","37","0","0","0","","E","NaN","","","","","","","",""
"12545","20201019","1","S","4","0","0","37","0","0","0","","E","NaN","","","","","","","",""
"0","20201019","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12546","20201019","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201019","1","S","4","0","0","1881","0","0","0","","E","NaN","","","","","","","",""
"12547","20201019","1","Q","4","0","0","1881","8128","0","0","","E","NaN","","","","","","","",""
"0","20201020","1","S","20","0","0","188","0","0","0","","E","NaN","","","","","","","",""
"12548","20201020","1","S","20","0","0","188","0","0","0","","E","NaN","","","","","","","",""
"0","20201020","1","S","4","0","0","710","0","0","0","","E","NaN","","","","","","","",""
"12549","20201020","1","S","4","0","0","710","0","0","471.6","","E","NaN","","","","","","","",""
"0","20201020","1","S","4","0","0","1758","0","0","0","","E","NaN","","","","","","","",""
"12550","20201020","1","Q","4","0","0","1758","8122","0","1590.05","","E","NaN","","","","","","","",""
"0","20201020","1","S","4","0","0","1874","0","0","0","","E","NaN","","","","","","","",""
"0","20201020","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12551","20201020","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201020","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12552","20201020","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201021","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"12553","20201021","1","Q","4","0","0","1471","8151","0","0","","E","NaN","","","","","","","",""
"0","20201021","1","S","4","0","0","1708","0","0","0","","E","NaN","","","","","","","",""
"12554","20201021","1","Q","4","0","0","1708","8126","0","0","","E","NaN","","","","","","","",""
"0","20201021","1","S","143","0","0","1547","0","0","0","","E","NaN","","","","","","","",""
"12555","20201021","1","S","143","0","0","1547","0","0","0","","E","NaN","","","","","","","",""
"0","20201021","1","S","4","0","0","1874","0","0","0","","E","NaN","","","","","","","",""
"12556","20201021","1","A","4","0","0","1874","0","0","0","","E","NaN","","","","","","","",""
"0","20201021","1","S","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"0","20201021","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12557","20201021","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201021","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12558","20201021","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201021","1","S","4","0","0","1272","0","0","0","","E","NaN","","","","","","","",""
"12559","20201021","1","Q","4","0","0","1272","8159","0","1900.5","","E","NaN","","","","","","","",""
"0","20201021","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"0","20201021","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12560","20201021","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201022","1","S","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"0","20201022","1","S","4","0","0","1874","0","0","0","","E","NaN","","","","","","","",""
"12561","20201022","1","S","4","0","0","1874","0","0","0","","E","NaN","","","","","","","",""
"0","20201022","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"0","20201022","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12562","20201022","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201022","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12563","20201022","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201022","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12564","20201022","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201023","1","S","20","0","0","1897","0","0","0","","E","NaN","","","","","","","",""
"12565","20201023","1","Q","20","0","0","1897","8139","0","1855.07","","E","NaN","","","","","","","",""
"0","20201023","1","S","144","0","0","1860","0","0","0","","E","NaN","","","","","","","",""
"12566","20201023","1","Q","144","0","0","1860","8138","0","0","","E","NaN","","","","","","","",""
"0","20201023","1","S","144","0","0","1873","0","0","0","","E","NaN","","","","","","","",""
"12567","20201023","1","Q","144","0","0","1873","8131","0","0","","E","NaN","","","","","","","",""
"0","20201023","1","S","139","0","0","1454","0","0","0","","E","NaN","","","","","","","",""
"12568","20201023","1","S","139","0","0","1454","0","0","0","","E","NaN","","","","","","","",""
"0","20201023","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12569","20201023","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201023","1","S","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"0","20201023","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12570","20201023","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201026","1","S","4","0","0","1","0","0","0","","E","NaN","","","","","","","",""
"0","20201026","1","S","4","0","0","37","0","0","0","","E","NaN","","","","","","","",""
"12571","20201026","1","S","4","0","0","37","0","0","0","","E","NaN","","","","","","","",""
"0","20201026","1","S","4","0","0","33","0","0","0","","E","NaN","","","","","","","",""
"0","20201026","1","S","4","0","0","33","0","0","0","","E","NaN","","","","","","","",""
"0","20201026","1","S","4","0","0","960","0","0","0","","E","NaN","","","","","","","",""
"12572","20201026","1","Q","4","0","0","960","8144","0","0","","E","NaN","","","","","","","",""
"0","20201026","1","S","4","0","0","1812","0","0","0","","E","NaN","","","","","","","",""
"12573","20201026","1","Q","4","0","0","1812","8146","0","0","","E","NaN","","","","","","","",""
"0","20201026","1","S","4","0","0","1813","0","0","0","","E","NaN","","","","","","","",""
"12574","20201026","1","Q","4","0","0","1813","8145","0","0","","E","NaN","","","","","","","",""
"0","20201026","1","S","4","0","0","1471","0","0","0","","E","NaN","","","","","","","",""
"12575","20201026","1","Q","4","0","0","1471","8151","0","0","","E","NaN","","","","","","","",""
"0","20201026","1","S","4","0","0","33","0","0","0","","E","NaN","","","","","","","",""
"12576","20201026","1","A","4","0","0","33","0","0","704.9","","E","NaN","","","","","","","",""
"0","20201026","1","S","4","0","0","33","0","0","0","","E","NaN","","","","","","","",""
"12577","20201026","1","Q","4","0","0","33","8137","0","592.4","","E","NaN","","","","","","","",""
"0","20201026","1","S","4","0","0","1443","0","0","0","","E","NaN","","","","","","","",""
"12578","20201026","1","Q","4","0","0","1443","8154","0","0","","E","NaN","","","","","","","",""
"0","20201026","1","S","4","0","0","1238","0","0","0","","E","NaN","","","","","","","",""
"12579","20201026","1","Q","4","0","0","1238","8152","0","0","","E","NaN","","","","","","","",""
"0","20201026","1","S","4","0","0","1898","0","0","0","","E","NaN","","","","","","","",""
"12580","20201026","1","Q","4","0","0","1898","8147","0","0","","E","NaN","","","","","","","",""
